customerID,gender,tenure,Contract,MonthlyCharges,Churn
7008-LZVOZ,Male,66,Two year,25.3,No
8868-WOZGU,Male,28,Month-to-month,105.7,Yes
1200-TUZHR,Female,8,Month-to-month,85.2,No
9365-CSLBQ,Male,71,Two year,24.35,No
1334-FJSVR,Male,1,Month-to-month,24.25,Yes
5884-FBCTL,Female,72,Two year,25.1,No
7130-CTCUS,Male,16,Month-to-month,54.55,No
6242-FEGFD,Male,66,Two year,96.6,No
7625-XCQRH,Female,11,Month-to-month,76.5,Yes
6194-HBGQN,Male,51,One year,81.15,No
7634-WSWDB,Female,8,Month-to-month,38.5,No
6986-IXNDM,Male,14,Month-to-month,92.9,No
1731-TVIUK,Female,4,Month-to-month,93.5,Yes
2987-BJXIK,Female,70,Two year,84.7,No
9769-TSBZE,Female,70,Two year,66,No
0406-BPDVR,Female,54,One year,101.5,Yes
0618-XWMSS,Male,28,Month-to-month,74.9,Yes
1395-WSWXR,Male,24,Two year,20.75,No
6023-GSSXW,Female,69,Two year,61.45,No
6752-APNJL,Male,42,Month-to-month,54.5,No
5276-KQWHG,Female,2,Month-to-month,69.6,Yes
0420-HLGXF,Female,39,Month-to-month,99.75,No
7446-KQISO,Male,45,Two year,109.75,No
9823-EALYC,Male,72,Two year,80.85,No
0582-AVCLN,Female,38,Two year,20.3,No
5803-NQJZO,Male,72,Two year,67.8,No
2565-JSLRY,Male,1,Month-to-month,24.05,Yes
2607-DHDAK,Male,72,Two year,19.8,No
1073-XXCZD,Male,55,Two year,25.7,No
0743-HRVFF,Female,51,One year,56.15,No
4006-HKYHO,Male,63,Two year,86.7,No
3727-JEZTU,Female,1,Month-to-month,20.4,No
8143-ETQTI,Female,23,Two year,19.65,No
6689-KXGBO,Female,1,Month-to-month,50.55,Yes
9667-TKTVZ,Female,2,Month-to-month,54.35,No
3657-COGMW,Female,52,Month-to-month,108.1,No
8570-KLJYJ,Female,36,One year,54.45,No
7754-IXRMC,Female,1,Month-to-month,45.35,No
9473-CBZOP,Female,28,One year,59,No
2969-WGHQO,Female,7,One year,69.45,No
6615-NGGZJ,Male,14,Month-to-month,100.55,Yes
4334-HOWRP,Male,72,Two year,64.95,No
4255-DDUOU,Female,1,Month-to-month,20.5,Yes
5863-OOKCL,Female,10,Month-to-month,18.85,No
1686-STUHN,Male,42,One year,19.8,No
1329-VHWNP,Female,7,Month-to-month,25.05,No
2984-MIIZL,Male,4,Month-to-month,74.8,Yes
0266-GMEAO,Male,72,Two year,114.3,No
5590-YRFJT,Female,20,Month-to-month,24.45,Yes
5574-NXZIU,Male,63,Two year,109.2,No
0019-GFNTW,Female,56,Two year,45.05,No
4256-ZWTZI,Female,5,Month-to-month,51,No
8309-PPCED,Female,72,Two year,110.45,No
4098-NAUKP,Male,68,Month-to-month,84.65,No
5196-WPYOW,Male,67,One year,60.05,No
4608-LCIMN,Male,8,Month-to-month,44.65,No
1485-YDHMM,Male,52,Month-to-month,93.25,No
4054-CUMIA,Female,18,Month-to-month,20.25,No
0603-TPMIB,Female,59,Two year,25.45,No
2525-GVKQU,Female,60,Two year,20.6,No
8161-QYMTT,Male,7,Month-to-month,94.1,No
9581-GVBXT,Male,59,One year,34.8,No
5862-BRIXZ,Male,46,Two year,60.75,No
5404-GGUKR,Male,5,Month-to-month,51.35,No
3308-JSGML,Male,59,Two year,64.05,No
2126-GSEGL,Female,70,Two year,84.8,No
3677-TNKIO,Female,14,Month-to-month,71,Yes
0440-QEXBZ,Female,44,Month-to-month,50.15,No
2434-EEVDB,Female,64,Two year,94.6,No
6762-QVYJO,Female,58,Two year,59.75,No
6199-IWKGC,Female,46,One year,100.25,No
2675-DHUTR,Male,58,Month-to-month,98.9,No
8152-VETUR,Female,72,Two year,97.7,No
9667-EQRXU,Female,30,Month-to-month,40.3,Yes
7446-YPODE,Male,11,Month-to-month,60.25,No
9522-BNTHX,Female,34,Month-to-month,56.25,No
4676-WLUHT,Male,54,Two year,46.2,No
3329-WDIOK,Female,3,Month-to-month,50.6,Yes
7980-MHFLQ,Female,72,Two year,24.9,No
2873-ZLIWT,Female,40,Month-to-month,84.85,Yes
3415-TAILE,Female,2,Month-to-month,65.7,Yes
0757-WCUUZ,Male,54,Two year,63.35,No
1629-DQQVB,Female,14,Month-to-month,50.1,No
1915-IOFGU,Female,1,Month-to-month,70.5,Yes
3045-XETSH,Female,10,Month-to-month,94.85,Yes
0374-AACSZ,Female,1,Month-to-month,50.15,No
7239-HZZCX,Male,1,Month-to-month,19.75,Yes
4872-VXRIL,Male,56,One year,64.65,No
9140-CZQZZ,Female,68,Two year,79.6,No
3423-HHXAO,Female,14,One year,19.5,No
9938-TKDGL,Male,68,Two year,99.55,No
0531-ZZJWQ,Male,55,Month-to-month,74,No
6537-QLGEX,Female,16,Month-to-month,38.9,No
2688-BHGOG,Male,9,Month-to-month,79.55,No
7683-CBDKJ,Male,14,Month-to-month,65.45,Yes
0946-CLJTI,Male,58,Month-to-month,98.7,Yes
3160-TYXLT,Male,53,Month-to-month,46.3,No
1325-USMEC,Male,70,Two year,99.35,No
0916-QOFDP,Female,14,Month-to-month,95.8,No
0628-CNQRM,Male,22,One year,67.5,Yes
5606-AMZBO,Female,10,Month-to-month,78.15,No
6199-IPCAO,Female,29,Two year,26.1,No
7665-TOALD,Female,1,Month-to-month,69.6,Yes
0112-QWPNC,Male,49,One year,84.35,Yes
0324-BRPCJ,Female,68,Month-to-month,100.2,Yes
2777-PHDEI,Female,1,Month-to-month,78.05,Yes
5640-CAXOA,Female,30,One year,40.35,No
2235-EZAIK,Female,72,Two year,79.2,No
3847-BAERP,Female,10,Month-to-month,20.9,No
1196-AMORA,Male,7,Month-to-month,73.6,Yes
4282-YMKNA,Female,9,Month-to-month,74.75,Yes
1453-RZFON,Female,1,Month-to-month,49.9,No
8263-OKETD,Female,20,Month-to-month,68.9,No
0670-KDOMA,Female,1,Month-to-month,20.25,No
2476-YGEFM,Female,29,Month-to-month,76,No
8687-BAFGU,Male,1,Month-to-month,74,No
0641-EVBOJ,Male,3,Month-to-month,82.3,No
0829-XXPLX,Female,20,Month-to-month,89.4,No
9974-JFBHQ,Male,64,Month-to-month,99.15,No
5356-RHIPP,Male,1,Month-to-month,20.2,Yes
6624-JDRDS,Female,6,Month-to-month,29.45,No
0608-JDVEC,Male,50,Two year,19.8,No
9780-FKVVF,Male,6,Month-to-month,59.15,No
1919-RTPQD,Male,7,Month-to-month,44.75,No
5214-NLTIT,Male,72,Two year,90.8,No
3345-PBBFH,Male,8,Month-to-month,49.55,No
5055-BRMNE,Female,67,Two year,106.7,No
9189-JWSHV,Female,24,Month-to-month,93.55,Yes
2190-PHBHR,Female,72,Two year,94.45,No
2650-GYRYL,Male,33,One year,19.45,No
0746-JTRFU,Male,2,Month-to-month,25.05,Yes
5208-FVQKB,Male,70,Two year,67.95,No
7184-LRUUR,Female,22,One year,65.25,No
6627-CFOSN,Female,59,Month-to-month,99.45,No
3982-JGSFD,Male,36,One year,20.35,No
1574-DYCWE,Female,51,Two year,19.95,No
7247-XOZPB,Male,53,One year,77.4,No
2466-FCCPT,Female,20,One year,19.7,No
6211-WWLTF,Male,63,Two year,99.7,No
4826-TZEVA,Female,40,Month-to-month,74.8,No
6016-NXBNJ,Male,35,One year,19.15,No
9138-EFSMO,Male,26,One year,78.95,No
0576-WNXXC,Male,27,Month-to-month,95.55,Yes
4632-XJMEX,Male,53,One year,62.85,No
8910-LEDAG,Male,34,Month-to-month,71.55,No
3452-GWUIN,Female,19,Month-to-month,94.95,No
2716-GFZOR,Male,43,Month-to-month,86.1,No
3724-UCSHY,Male,6,Month-to-month,19.55,No
8626-XHBIE,Male,56,Two year,24.8,No
4628-CTTLA,Male,57,Month-to-month,39.3,Yes
3192-LNKRK,Male,34,Month-to-month,84.05,No
4439-YRNVD,Female,10,Month-to-month,36.25,No
2876-VBBBL,Female,1,Month-to-month,20.25,Yes
6834-NXDCA,Female,13,Month-to-month,23.9,Yes
2208-UGTGR,Male,56,Month-to-month,98.6,No
3005-TYFRD,Female,55,Month-to-month,103.65,No
8670-MEFCP,Female,36,Two year,92.9,No
3079-BCHLN,Male,47,One year,19.9,No
7777-UNYHB,Female,12,Month-to-month,20.1,No
5597-GLBUC,Female,1,Month-to-month,85.45,Yes
7278-CKDNC,Male,24,Month-to-month,80.5,No
2748-MYRVK,Female,63,One year,99.9,Yes
8450-UYIBU,Female,35,Month-to-month,39.85,No
2969-VAPYH,Female,67,One year,60.5,No
4822-YCXMX,Male,25,Month-to-month,84.8,Yes
7181-OQCUT,Male,21,Month-to-month,103.85,No
8474-UMLNT,Female,13,Month-to-month,67.8,No
9821-POOTN,Male,35,Month-to-month,75.2,Yes
3836-FZSDJ,Male,71,Two year,24.85,No
9142-XMYJH,Female,29,Month-to-month,19.35,No
6559-ILWKJ,Male,71,Two year,49.35,Yes
0187-QSXOE,Male,7,Month-to-month,89,No
7733-UDMTP,Female,57,Month-to-month,55,No
2649-HWLYB,Male,65,Two year,76.15,No
5214-CHIWJ,Male,27,One year,20.3,No
4229-CZMLL,Male,6,Month-to-month,74.9,Yes
6904-JLBGY,Female,72,Two year,117.35,No
2465-BLLEU,Male,1,Month-to-month,19.75,No
1685-VAYJF,Male,11,Month-to-month,45.2,No
8874-EJNSR,Male,39,Two year,25.2,No
6917-YACBP,Female,59,Month-to-month,89.75,No
5049-MUBWG,Male,26,One year,75,No
4223-WOZCM,Male,2,Month-to-month,49.95,No
0769-MURVM,Female,72,Two year,65.7,No
9253-VIFJQ,Male,65,One year,67.05,No
7030-FZTFM,Male,72,Two year,110.9,No
9741-YLNTD,Male,6,Month-to-month,87.95,No
5917-RYRMG,Male,32,One year,19.8,No
5120-ZBLAI,Female,50,One year,75.7,No
1194-BHJYC,Male,61,Two year,62.15,No
3663-MITLP,Female,15,Month-to-month,101.25,Yes
0906-QVPMS,Male,72,Two year,115.15,No
9025-ZRPVR,Male,9,Month-to-month,18.95,Yes
1905-OEILC,Female,1,Month-to-month,19.5,No
7858-GTZSP,Female,12,Month-to-month,86.55,No
3285-UCQVC,Female,37,Month-to-month,28.6,Yes
6248-BSHKG,Male,61,One year,20.4,No
4685-TFLLS,Male,18,One year,19.8,No
3470-BTGQO,Male,21,Month-to-month,45.65,No
1209-VFFOC,Male,68,Two year,56.4,No
8224-DWCKX,Male,12,Month-to-month,73.3,No
5482-PLVPE,Female,2,Month-to-month,24.35,Yes
4553-DVPZG,Female,62,Month-to-month,101.35,No
4902-OHLSK,Female,29,Month-to-month,98.65,Yes
6917-IAYHD,Male,1,Month-to-month,33.6,No
0495-ZBNGW,Male,5,Month-to-month,79.9,Yes
8620-RJPZN,Female,1,Month-to-month,20.7,No
7572-KPVKK,Male,62,Two year,104.05,No
2642-MAWLJ,Female,36,Two year,20.25,No
2357-COQEK,Female,28,Month-to-month,103.3,Yes
7103-ZGVNT,Female,69,One year,73.7,No
3737-GCSPV,Female,11,Month-to-month,96.2,Yes
2027-WKXMW,Female,63,Month-to-month,108.75,No
7137-NAXML,Male,23,One year,20.15,No
2428-ZMCTB,Male,10,Month-to-month,19.75,No
2961-VNFKL,Female,71,Two year,25.95,No
1768-HNVGJ,Female,45,Month-to-month,70.05,No
6963-KQYQB,Female,70,Two year,24.05,No
5934-RMPOV,Female,22,Month-to-month,84.75,No
1207-BLKSA,Female,52,Two year,23.05,No
4088-YLDSU,Male,55,One year,104.15,Yes
8316-BBQAY,Female,65,Two year,59.95,No
1166-PQLGG,Female,72,Two year,19.55,No
3146-JTQHR,Male,10,One year,19.6,No
4291-YZODP,Female,7,One year,20.05,No
4395-PZMSN,Male,5,Month-to-month,85.55,No
6427-FEFIG,Female,24,Two year,78.6,No
0017-IUDMW,Female,72,Two year,116.8,No
8706-HRADD,Male,21,Month-to-month,43.55,No
9955-QOPOY,Male,69,One year,60.8,No
4385-ZKVNW,Male,44,Month-to-month,54.9,No
5446-DKWYW,Female,61,One year,65.2,No
2034-CGRHZ,Male,24,Month-to-month,102.95,Yes
5797-APWZC,Female,1,Month-to-month,90.6,Yes
3683-QKIUE,Female,6,Month-to-month,50.8,Yes
4228-ZGYUW,Male,4,Month-to-month,90.05,Yes
9031-ZVQPT,Male,72,Two year,108.2,No
2990-IAJSV,Male,72,Two year,92,No
8107-KNCIM,Male,14,Month-to-month,75.1,No
9027-YFHQJ,Male,7,Month-to-month,25.05,No
5176-LDKUH,Female,48,One year,75.15,No
4644-OBGFZ,Male,55,One year,19.5,No
7926-IJOOU,Male,1,Month-to-month,19.3,No
6480-YAGIY,Male,45,One year,112.2,No
4029-HPFVY,Male,3,Month-to-month,70.3,No
7602-DBTOU,Female,71,Two year,19.6,No
5345-BMKWB,Male,8,Month-to-month,20.25,No
3519-ZKXGG,Female,3,Month-to-month,75.85,Yes
5457-COLHT,Male,69,Two year,80.65,No
6416-TVAIH,Male,1,Month-to-month,68.5,Yes
5451-YHYPW,Female,72,Two year,115.75,No
5108-ADXWO,Male,11,Month-to-month,73.5,Yes
7998-WNZEM,Male,71,Two year,80.6,No
3066-RRJIO,Female,1,Month-to-month,69.95,Yes
4664-NJCMS,Female,33,Two year,59.55,No
0307-BCOPK,Female,16,One year,19.05,No
7629-WFGLW,Female,56,One year,95.65,No
2542-HYGIQ,Female,1,Month-to-month,19.95,No
6715-OFDBP,Male,5,Month-to-month,70.05,Yes
5016-LIPDW,Male,57,One year,19.4,No
6481-LXPWL,Male,56,One year,36.1,No
1567-DSCIC,Male,8,Month-to-month,94,Yes
2150-UWTFY,Female,22,Month-to-month,61.15,Yes
6124-ACRHJ,Female,1,Month-to-month,19.75,No
9362-MWODR,Female,40,Month-to-month,64.1,No
9975-GPKZU,Male,46,Two year,19.75,No
9625-RZFUK,Male,63,Two year,19.7,No
5153-LXKDT,Male,68,Two year,110.2,No
5161-UBZXI,Male,69,Two year,106.35,No
1020-JPQOW,Female,56,Month-to-month,90.55,No
7919-ZODZZ,Female,10,One year,65.9,No
0565-JUPYD,Male,63,One year,104.5,No
6867-ACCZI,Female,24,Two year,52.5,No
5939-XAIXZ,Female,19,Month-to-month,56.1,No
9054-FOWNV,Male,22,Month-to-month,88.75,No
2683-BPJSO,Male,29,Month-to-month,84.45,Yes
2157-MXBJS,Male,13,One year,75.3,Yes
8207-VVMYB,Female,70,Two year,26,No
9732-EQMWY,Female,49,Month-to-month,99.4,No
9360-AHGNL,Female,43,One year,109.55,Yes
1087-UDSIH,Female,3,Month-to-month,19.6,Yes
5269-NRGDP,Male,42,One year,73.15,No
6195-MELTI,Male,57,One year,54.65,No
5485-WUYWF,Male,2,Month-to-month,66.4,Yes
2121-JAFOM,Female,72,Two year,115.55,No
8818-DOPVL,Female,46,Month-to-month,104.45,No
2632-UCGVD,Male,66,Month-to-month,100.05,Yes
5445-PZWGX,Male,62,One year,102,Yes
1227-UDMZR,Female,72,Two year,91.15,No
5198-HQAEN,Male,35,One year,89.7,No
9170-CCKOU,Male,17,Month-to-month,90.2,Yes
2167-FQSTQ,Female,72,Two year,92.4,No
2819-GWENI,Female,28,One year,19.9,No
1043-YCUTE,Male,56,Two year,25.15,Yes
3814-MLAXC,Female,31,Month-to-month,79.85,Yes
3572-UUHRS,Male,45,One year,18.85,No
2692-PFYTJ,Female,1,Month-to-month,25.75,No
1226-UDFZR,Female,2,Month-to-month,49.6,Yes
5955-EPOAZ,Female,6,Month-to-month,20.95,No
6821-JPCDC,Female,48,One year,97.05,No
8815-LMFLX,Male,25,Month-to-month,25.4,No
9135-HSWOC,Male,64,Two year,19.7,No
8582-KRHPJ,Male,50,Month-to-month,35,No
5811-IWXYM,Female,52,One year,101.25,No
7044-YAACC,Male,4,Month-to-month,70.2,No
8189-XRIKE,Female,32,Month-to-month,90.95,No
1506-YJTYT,Male,45,Two year,73.85,No
4123-DVHPH,Male,9,Month-to-month,88.05,No
6425-YQLLO,Female,66,One year,105.95,Yes
5442-UTCVD,Male,3,Month-to-month,91.85,Yes
2228-BZDEE,Female,54,Two year,20.1,No
7734-DBOAI,Female,1,Month-to-month,40.1,Yes
2789-CZANW,Female,64,Two year,110.3,No
2091-RFFBA,Female,31,Month-to-month,73.9,Yes
2114-MGINA,Female,14,Month-to-month,89.8,Yes
7596-LDUXP,Female,12,One year,85.15,No
3740-RLMVT,Male,67,One year,60.95,No
4489-SNOJF,Female,35,Month-to-month,72.25,Yes
2192-OZITF,Female,45,Two year,73.55,No
5651-CPDND,Male,10,Month-to-month,46,No
2186-QZEYA,Female,29,Month-to-month,58.55,No
1131-ALZWV,Female,24,One year,24.6,No
7729-XBTWX,Male,66,Two year,19.75,No
9134-WYRVP,Male,51,One year,86.35,No
3284-SVCRO,Female,45,Two year,25.5,No
9732-OUYRN,Female,49,One year,19,No
0559-CKHUS,Female,29,Two year,19.55,No
2931-SVLTV,Male,40,Month-to-month,110.1,No
6899-PPEEA,Female,37,Month-to-month,96.55,Yes
7504-UWHNB,Male,25,Month-to-month,69.75,No
2582-FFFZR,Female,22,Month-to-month,50.6,No
8908-NMQTX,Male,72,Two year,65.6,No
2187-LZGPL,Female,7,Month-to-month,40.1,Yes
1431-AIDJQ,Male,33,Two year,82.1,No
6288-LBEAR,Female,23,Month-to-month,79.1,No
4597-NUCQV,Male,24,Month-to-month,101.25,Yes
9019-QVLZD,Female,1,Month-to-month,79.55,Yes
8413-YNHNV,Male,69,Two year,90.65,No
5808-TOTXO,Female,3,One year,20.55,No
4369-NYSCF,Male,56,One year,75.75,No
6333-YDVLT,Male,65,One year,110,No
5324-KTGCG,Male,71,One year,20.85,No
5599-HVLTW,Female,14,Month-to-month,80.35,No
7394-LWLYN,Female,2,Month-to-month,70.15,No
3707-LRWZD,Female,32,One year,84.05,Yes
6873-UDNLD,Male,40,Month-to-month,67.45,No
2700-LUEVA,Male,1,Month-to-month,20.75,No
1455-ESIQH,Male,1,Month-to-month,89.1,Yes
0958-YHXGP,Female,7,Month-to-month,69.9,No
1101-SSWAG,Female,15,Month-to-month,51.1,No
2979-SXESE,Female,17,Month-to-month,94.4,Yes
4013-TLDHQ,Male,19,Month-to-month,78.25,Yes
5743-KHMNA,Male,71,Two year,25.55,No
4194-FJARJ,Female,54,Two year,60,No
5325-UWTWJ,Male,31,Month-to-month,90.55,No
3969-GYXEL,Female,11,Month-to-month,76.4,No
9208-OLGAQ,Female,18,Month-to-month,84.95,No
3244-CQPHU,Female,72,Two year,110.1,No
2674-MLXMN,Female,71,Month-to-month,99.65,No
9708-HPXWZ,Male,5,Month-to-month,45.4,No
6992-TKNYO,Male,38,One year,69,No
4468-YDOVK,Male,5,Month-to-month,48.65,No
3754-DXMRT,Male,2,Month-to-month,44.15,Yes
5792-JALQC,Female,52,Two year,59.85,No
7130-VTEWQ,Female,8,Month-to-month,75.75,Yes
2200-DSAAL,Female,68,Two year,80.65,No
4302-ZYFEL,Male,69,One year,20.55,No
9351-LZYGF,Female,42,Month-to-month,66.4,No
4366-CTOUZ,Female,50,Two year,100.2,No
6121-VZNQB,Female,1,Month-to-month,19.1,Yes
7903-CMPEY,Male,1,Month-to-month,80.3,Yes
1518-OMDIK,Male,33,Month-to-month,44.55,No
6671-NGWON,Female,7,Month-to-month,20.35,No
0595-ITUDF,Male,64,Month-to-month,91.8,No
6996-KNSML,Female,1,Month-to-month,74.9,Yes
1955-IBMMB,Male,59,Two year,20.2,No
0096-BXERS,Female,6,Month-to-month,50.35,No
3806-YAZOV,Female,3,Month-to-month,18.8,No
7998-ZLXWN,Female,15,Month-to-month,20.45,No
6253-WRFHY,Male,13,One year,64.75,No
9133-AYJZG,Female,23,Month-to-month,98.7,No
2675-OTVVJ,Male,31,Month-to-month,89.45,No
8680-CGLTP,Male,29,One year,58.75,No
8430-TWCBX,Female,49,One year,20.7,No
5018-GWURO,Female,56,Month-to-month,85.6,No
6741-QRLUP,Female,63,Two year,80.3,No
4737-HOBAX,Male,63,Two year,79.8,No
0537-QYZZN,Male,24,Month-to-month,79.85,No
3340-QBBFM,Male,36,One year,54.1,No
1704-NRWYE,Female,9,Month-to-month,80.85,Yes
2592-SEIFQ,Male,3,Month-to-month,24.75,Yes
8200-KLNYW,Female,21,One year,80.9,No
3372-CDXFJ,Male,13,One year,24.5,No
4781-ZXYGU,Male,1,Month-to-month,20.15,No
7632-YUTXB,Female,25,One year,20.05,No
2718-YSKCS,Male,71,Two year,19.6,No
9896-UYMIE,Male,66,One year,114.3,No
0853-NWIFK,Female,45,One year,100.3,No
8212-CRQXP,Female,22,Month-to-month,80,No
6980-CDGFC,Female,67,One year,20.85,No
7691-XVTZH,Female,68,Two year,89.95,No
2520-SGTTA,Female,0,Two year,20,No
7481-ATQQS,Female,49,Month-to-month,90.85,Yes
2277-VWCNI,Female,4,Month-to-month,48.75,No
1088-CNNKB,Male,63,One year,80,No
8642-GVWRF,Female,2,Month-to-month,79.7,Yes
1930-BZLHI,Male,21,One year,20.35,No
3400-ESFUW,Male,55,Two year,57.55,Yes
5868-YTYKS,Male,1,Month-to-month,20.25,No
3525-DVKFN,Female,17,Two year,19.4,No
1482-OXZSY,Male,30,Month-to-month,100.4,No
0377-JBKKT,Male,22,Month-to-month,57.95,No
5778-BVOFB,Female,9,Month-to-month,59.5,No
3373-YZZYM,Male,1,Month-to-month,19.2,No
2057-ZBLPD,Female,21,Month-to-month,86.5,Yes
0228-MAUWC,Male,19,Month-to-month,59.55,No
5502-RLUYV,Female,69,Month-to-month,103.95,Yes
0023-HGHWL,Male,1,Month-to-month,25.1,Yes
7663-YJHSN,Female,72,Two year,103.95,No
4915-BFSXL,Male,70,Two year,68.95,No
3086-RUCRN,Female,66,Month-to-month,103.1,No
5215-LNLDJ,Female,7,Month-to-month,24.7,No
7576-JMYWV,Female,46,Month-to-month,110.2,No
9039-RBEEE,Male,39,Month-to-month,48.95,Yes
0257-KXZGU,Female,32,Month-to-month,62.45,No
1307-ATKGB,Male,24,Month-to-month,89.55,No
8417-FMLZI,Male,6,Month-to-month,83.55,Yes
3714-XPXBW,Female,37,Month-to-month,78.9,No
1850-AKQEP,Male,8,Month-to-month,20.35,No
2824-DXNKN,Female,72,Two year,71.45,No
5227-JSCFE,Male,71,Two year,46.35,No
0848-ZGQIJ,Female,16,Month-to-month,94.65,No
3621-CHYVB,Female,57,Month-to-month,49.9,No
8042-RNLKO,Male,66,One year,25.45,No
1792-UXAFY,Female,17,Month-to-month,89.15,Yes
5372-FBKBN,Female,21,Month-to-month,20.75,No
0420-TXVSG,Male,66,Two year,66.1,No
6217-TOWGS,Female,17,Month-to-month,75.4,No
0515-YPMCW,Male,1,Month-to-month,70.45,Yes
0378-XSZPU,Male,58,One year,60.3,Yes
1045-LTCYT,Female,8,Month-to-month,21.05,No
1544-JJMYL,Male,27,One year,69.35,No
4636-JGAAI,Male,34,Month-to-month,88.85,No
6874-SGLHU,Male,30,One year,97,No
5951-AOFIH,Male,33,Month-to-month,66.4,No
4729-XKASR,Male,1,Month-to-month,24.75,Yes
3059-NGMXB,Male,14,Month-to-month,69.2,No
8652-YHIYU,Female,16,One year,79.5,No
5278-PNYOX,Female,49,Two year,100.65,No
5449-FIBXJ,Male,19,Month-to-month,103.3,Yes
3486-HOOGQ,Female,70,Two year,79.7,No
5061-PBXFW,Female,32,Month-to-month,61.4,No
8630-FJLIB,Female,18,Month-to-month,69.8,No
3891-NLXJB,Male,37,Two year,40.55,No
4749-OJKQU,Female,4,Month-to-month,75.65,No
0577-WHMEV,Female,16,Month-to-month,90.7,No
5453-AXEPF,Male,17,Month-to-month,80.5,No
3639-XJHKQ,Female,19,Month-to-month,60.6,No
3716-LRGXK,Male,60,Two year,101.15,No
2263-SFSQZ,Male,51,Two year,24.95,No
9950-MTGYX,Male,28,Two year,20.3,No
3397-AVTKU,Male,43,Two year,60,No
4825-FUREZ,Male,42,Two year,20.25,No
9837-BMCLM,Male,3,Month-to-month,78.5,Yes
2672-OJQZP,Female,1,Month-to-month,44.75,No
0137-UDEUO,Female,3,Month-to-month,19.85,Yes
3134-DSHVC,Female,63,Two year,98,No
6161-UUUTA,Male,3,Month-to-month,79.9,Yes
7821-DPRQE,Male,68,Month-to-month,107.7,No
6543-XRMYR,Female,30,Month-to-month,99.7,Yes
2001-EWBQU,Female,60,Two year,104.7,No
4925-LMHOK,Male,15,Month-to-month,58.6,Yes
1608-GMEWB,Male,45,Month-to-month,93.9,No
6695-AMZUF,Female,70,Two year,86.45,No
1455-UGQVH,Male,10,Month-to-month,98.5,Yes
8410-BGQXN,Male,4,Month-to-month,19.4,No
8280-MQRQN,Female,1,Month-to-month,50.45,Yes
1619-YWUBB,Female,68,Two year,24.95,No
7611-YKYTC,Male,22,Month-to-month,75,No
2037-SGXHH,Male,38,Month-to-month,94.65,Yes
3178-FESZO,Female,1,Month-to-month,100.25,Yes
0365-GXEZS,Male,18,Month-to-month,78.2,No
0082-OQIQY,Male,29,Month-to-month,94.2,No
6087-MVHJH,Female,16,Month-to-month,88.45,Yes
4603-JANFB,Male,1,Month-to-month,69.85,Yes
3018-TFTSU,Male,12,Month-to-month,81.7,Yes
3606-SBKRY,Male,31,One year,50.05,No
4806-KEXQR,Male,4,Month-to-month,79.9,Yes
0667-NSRGI,Female,48,One year,69.55,No
7083-YNSKY,Female,15,Month-to-month,25.4,Yes
6893-ODYYE,Male,50,One year,90.1,No
8242-JSVBO,Male,7,Month-to-month,44.65,No
2479-BRAMR,Male,41,Month-to-month,83.75,Yes
9541-ZPSEA,Male,68,Two year,80.35,No
2665-NPTGL,Female,26,Month-to-month,98.1,No
1139-WUOAH,Male,57,Two year,53.35,No
4693-VWVBO,Female,3,Month-to-month,19.55,No
7434-SHXLS,Female,1,Month-to-month,20.9,Yes
6937-GCDGQ,Male,19,One year,48.95,No
0988-JRWWP,Female,3,Month-to-month,54.2,No
5075-JSDKI,Female,59,Two year,24.45,No
7908-QCBCA,Female,1,Month-to-month,69.4,Yes
8644-XYTSV,Male,42,Month-to-month,40.15,No
6711-FLDFB,Female,7,Month-to-month,74.9,Yes
3873-WOSBC,Male,67,Two year,25.6,No
7465-ZZRVX,Male,1,Month-to-month,70.35,No
7975-JMZNT,Male,66,Two year,91.7,No
7251-XFOIL,Female,61,Month-to-month,89.2,No
4116-IQRFR,Male,4,One year,24.1,No
3714-JTVOV,Female,42,Month-to-month,74.15,Yes
8259-DZLIZ,Female,64,One year,53.85,No
0442-ZXKVS,Female,54,One year,115.6,No
7853-WNZSY,Male,1,Month-to-month,19.75,No
3120-FAZKD,Male,54,Two year,24.05,No
8606-OEGQZ,Female,18,Two year,25.3,No
0225-ZORZP,Male,3,Month-to-month,84.3,No
4702-IOQDC,Female,1,Month-to-month,70.1,Yes
9489-JMTTN,Female,72,Two year,89.75,No
0575-CUQOV,Male,60,One year,97.95,No
0967-BMLBD,Female,11,One year,20,No
6178-KFNHS,Female,12,Month-to-month,78.3,Yes
2830-LEWOA,Male,61,One year,103.9,No
5006-MXVRN,Female,39,Two year,20.7,No
1264-BYWMS,Male,55,Month-to-month,96.8,Yes
9658-WYUFB,Female,17,Month-to-month,94.4,Yes
8327-WKMIE,Male,37,One year,20.15,No
6917-FIJHC,Female,72,Two year,26,No
5329-KRDTM,Male,72,Two year,77.35,No
7797-EJMDP,Female,8,Month-to-month,66.05,No
3530-VWVGU,Female,22,Month-to-month,19.9,No
2013-SGDXK,Female,1,Month-to-month,84.3,Yes
6368-NWMCE,Female,38,Month-to-month,68.15,No
3633-CDBUW,Male,17,One year,80.85,No
0707-HOVVN,Female,70,Two year,75.5,No
8580-QVLOC,Female,72,Two year,92.45,Yes
3956-MGXOG,Female,28,Month-to-month,80.6,No
9274-UARKJ,Female,15,Month-to-month,83.2,No
4077-HWUYD,Male,72,Two year,87.55,No
2012-NWRPA,Female,11,Month-to-month,99.55,Yes
